Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q5PZ43	reviewed	XIRP1_DANRE	Xin actin-binding repeat-containing protein 1 (Cardiomyopathy-associated protein 1)	xirp1 cmya1 xin	Danio rerio (Zebrafish) (Brachydanio rerio)	2297	xirp1
Q6RFY2	reviewed	PHAR3_RAT	Phosphatase and actin regulator 3 (Scaffold-associated PP1-inhibiting protein) (Scapinin)	Phactr3	Rattus norvegicus (Rat)	517	Phactr3
Q9DC07	reviewed	LNEBL_MOUSE	LIM zinc-binding domain-containing Nebulette (Actin-binding Z-disk protein)	Nebl Lnebl	Mus musculus (Mouse)	270	Nebl
Q17R10	reviewed	AF1L2_BOVIN	Actin filament-associated protein 1-like 2 (AFAP1-like protein 2)	AFAP1L2	Bos taurus (Bovine)	817	AFAP1L2
A6QQV9	reviewed	AF1L1_BOVIN	Actin filament-associated protein 1-like 1 (AFAP1-like protein 1)	AFAP1L1	Bos taurus (Bovine)	763	AFAP1L1
Q4V8Y7	reviewed	AF1L1_DANRE	Actin filament-associated protein 1-like 1 (AFAP1-like protein 1)	afap1l1 zgc:114084	Danio rerio (Zebrafish) (Brachydanio rerio)	746	afap1l1
Q8BYK5	reviewed	PHAR3_MOUSE	Phosphatase and actin regulator 3 (Scaffold-associated PP1-inhibiting protein) (Scapinin)	Phactr3 Scapin1	Mus musculus (Mouse)	558	Phactr3
Q8BZI0	reviewed	AF1L1_MOUSE	Actin filament-associated protein 1-like 1 (AFAP1-like protein 1)	Afap1l1	Mus musculus (Mouse)	768	Afap1l1
P53486	reviewed	ACTB3_TAKRU	Actin, cytoplasmic 3 (EC 3.6.4.-) (Beta-actin C) [Cleaved into: Actin, cytoplasmic 3, N-terminally processed]	actbc	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	375	actbc
P53488	reviewed	ARP2_CHICK	Actin-related protein 2 (Actin-like protein 2) (Actin-like protein ACTL)	ACTR2 ARP2	Gallus gallus (Chicken)	394	ACTR2
Q754G5	reviewed	ARP4_EREGS	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 AFR105C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	479	ARP4
P53485	reviewed	ACTB2_TAKRU	Actin, cytoplasmic 2 (EC 3.6.4.-) (Beta-actin B) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]	actbb	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	375	actbb
Q5AC48	reviewed	ARP4_CANAL	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 CAALFM_C603350CA CaO19.13069 CaO19.5623	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	468	ARP4
O18499	reviewed	ACT1_SACKO	Actin-1 (EC 3.6.4.-)		Saccoglossus kowalevskii (Acorn worm)	376	
P0C539	reviewed	ACT2_ORYSI	Actin-2 (EC 3.6.4.-)	ACT2 AC2 RAC2	Oryza sativa subsp. indica (Rice)	377	ACT2
P22131	reviewed	ACT1_PHYIN	Actin-1 (EC 3.6.4.-)	ACTA	Phytophthora infestans (Potato late blight agent) (Botrytis infestans)	376	ACTA
P23344	reviewed	ACT2_DAUCA	Actin-2 (EC 3.6.4.-)		Daucus carota (Wild carrot)	381	
P30171	reviewed	ACT11_SOLTU	Actin-97 (EC 3.6.4.-)	AC97	Solanum tuberosum (Potato)	377	AC97
P53475	reviewed	ACTN_STYCL	Actin, muscle (EC 3.6.4.-)	TB12; TB34	Styela clava (Sea squirt)	378	TB12; TB34
Q00215	reviewed	ACTC_STYPL	Actin, cytoplasmic (EC 3.6.4.-)		Styela plicata (Wrinkled sea squirt) (Ascidia plicata)	375	
Q9Y896	reviewed	ACT2_SCHCO	Actin-2 (EC 3.6.4.-)	ACT2 AKT2	Schizophyllum commune (Split gill fungus)	375	ACT2
Q6FJV8	reviewed	ARP4_CANGA	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 CAGL0M03201g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	493	ARP4
A2XLF2	reviewed	ACT1_ORYSI	Actin-1 (EC 3.6.4.-)	ACT1 AC1 RAC1 OsI_012895	Oryza sativa subsp. indica (Rice)	377	ACT1
P0C542	reviewed	ACT7_ORYSI	Actin-7 (EC 3.6.4.-)	ACT7 AC7 RAC7	Oryza sativa subsp. indica (Rice)	376	ACT7
P10990	reviewed	ACT1_MESFR	Actin-15A (EC 3.6.4.-)		Mesocentrotus franciscanus (Giant red sea urchin) (Strongylocentrotus franciscanus)	376	
P12717	reviewed	ACTM_PISOC	Actin, muscle (EC 3.6.4.-)		Pisaster ochraceus (Ochre sea star) (Asterias ochracea)	376	
P22132	reviewed	ACT2_PHYIN	Actin-2 (EC 3.6.4.-)	ACTB	Phytophthora infestans (Potato late blight agent) (Botrytis infestans)	375	ACTB
P23343	reviewed	ACT1_DAUCA	Actin-1 (EC 3.6.4.-)		Daucus carota (Wild carrot)	380	
P30162	reviewed	ACT1_ONCVO	Actin-1 (EC 3.6.4.-)	act-1a	Onchocerca volvulus	376	act-1a
P30163	reviewed	ACT2_ONCVO	Actin-2 (EC 3.6.4.-)	act-2b	Onchocerca volvulus	376	act-2b
P41340	reviewed	ACT3_LIMPO	Actin-3 (EC 3.6.4.-)		Limulus polyphemus (Atlantic horseshoe crab)	376	
P92182	reviewed	ACT1_LUMTE	Actin-1 (EC 3.6.4.-)	ACT1	Lumbricus terrestris (Common earthworm)	376	ACT1
Q00214	reviewed	ACTM_STYPL	Actin, muscle (EC 3.6.4.-)		Styela plicata (Wrinkled sea squirt) (Ascidia plicata)	379	
O17503	reviewed	ACTC_BRALA	Actin, cytoplasmic (EC 3.6.4.-) [Cleaved into: Actin, cytoplasmic, N-terminally processed]		Branchiostoma lanceolatum (Common lancelet) (Amphioxus lanceolatum)	375	
Q6P8G3	reviewed	ACT3_XENTR	Actin, alpha sarcomeric/skeletal (EC 3.6.4.-) (Actin alpha 3)	act3 TNeu071i12.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	377	act3
P02581	reviewed	ACT1_SOYBN	Actin-1 (EC 3.6.4.-)	SAC1 ACT-1	Glycine max (Soybean) (Glycine hispida)	377	SAC1
P12433	reviewed	ACT2_TRYBB	Actin B (EC 3.6.4.-)		Trypanosoma brucei brucei	376	
P20359	reviewed	ACTG_EMENI	Actin, gamma (EC 3.6.4.-)	acnA AN6542	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	375	acnA
P41341	reviewed	ACTY_LIMPO	Actin-11 (EC 3.6.4.-)		Limulus polyphemus (Atlantic horseshoe crab)	376	
P49128	reviewed	ACT1_AEDAE	Actin-1 (EC 3.6.4.-)	ACT-1 AAEL001928	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	376	ACT-1
P69004	reviewed	ACT2_MESFR	Actin-15B (EC 3.6.4.-)		Mesocentrotus franciscanus (Giant red sea urchin) (Strongylocentrotus franciscanus)	376	
O18500	reviewed	ACT2_SACKO	Actin-2 (EC 3.6.4.-)		Saccoglossus kowalevskii (Acorn worm)	376	
P02578	reviewed	ACT1_ACACA	Actin-1 (EC 3.6.4.-)		Acanthamoeba castellanii (Amoeba)	375	
P10992	reviewed	ACT1_TETTH	Actin, macronuclear (EC 3.6.4.-)		Tetrahymena thermophila	376	
P26198	reviewed	ACTM_STYCL	Actin, muscle (EC 3.6.4.-)		Styela clava (Sea squirt)	378	
P49871	reviewed	ACT_MANSE	Actin, muscle (EC 3.6.4.-)		Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)	376	
P53503	reviewed	ACT1_OXYFA	Actin, macronuclear (EC 3.6.4.-)		Oxytricha fallax	357	
A2XNS1	reviewed	ACT3_ORYSI	Actin-3 (EC 3.6.4.-)	ACT3 AC3 RAC3 OsI_013714	Oryza sativa subsp. indica (Rice)	377	ACT3
O17502	reviewed	ACTM_BRALA	Actin, muscle (EC 3.6.4.-)		Branchiostoma lanceolatum (Common lancelet) (Amphioxus lanceolatum)	380	
P02582	reviewed	ACT1_MAIZE	Actin-1 (EC 3.6.4.-)	ACT1 ACT-1	Zea mays (Maize)	375	ACT1
P12431	reviewed	ACTM_STRPU	Actin, muscle (EC 3.6.4.-)		Strongylocentrotus purpuratus (Purple sea urchin)	374	
P12432	reviewed	ACT1_TRYBB	Actin A (EC 3.6.4.-)		Trypanosoma brucei brucei	376	
P53504	reviewed	ACT1_SORBI	Actin-1 (EC 3.6.4.-)	AC1	Sorghum bicolor (Sorghum) (Sorghum vulgare)	377	AC1
P37804	reviewed	TAGL_MOUSE	Transgelin (Actin-associated protein p27) (Smooth muscle protein 22-alpha) (SM22-alpha)	Tagln Sm22 Sm22a	Mus musculus (Mouse)	201	Tagln
P78712	reviewed	ARP3_NEUCR	Actin-related protein 3 (Actin-like protein 3)	arp-3 arp3 B17C10.190 NCU01756	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	439	arp-3
Q93131	reviewed	ACTC_BRAFL	Actin, cytoplasmic (EC 3.6.4.-) (BfCA1) [Cleaved into: Actin, cytoplasmic, N-terminally processed]		Branchiostoma floridae (Florida lancelet) (Amphioxus)	375	
Q9R0Q6	reviewed	ARC1A_MOUSE	Actin-related protein 2/3 complex subunit 1A (SOP2-like protein) (Sid 329)	Arpc1a Sid329	Mus musculus (Mouse)	370	Arpc1a
O73723	reviewed	ARP3_TAKRU	Actin-related protein 3 (Actin-like protein 3)	actr3 arp3	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	418	actr3
Q5BL41	reviewed	ARP2_XENTR	Actin-related protein 2 (Actin-like protein 2)	actr2 arp2	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	394	actr2
Q90WD0	reviewed	ARP3_CHICK	Actin-related protein 3 (Actin-like protein 3)	ACTR3 ARP3	Gallus gallus (Chicken)	418	ACTR3
Q5R4K0	reviewed	ARP2_PONAB	Actin-related protein 2 (Actin-like protein 2)	ACTR2 ARP2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	394	ACTR2
Q61WW9	reviewed	ARP3_CAEBR	Actin-related protein 3 (Actin-like protein 3)	arx-1 CBG04224	Caenorhabditis briggsae	426	arx-1
O94630	reviewed	ARP1_SCHPO	Centractin (Actin-like protein) (Actin-related protein 1)	arp1 SPBC1347.12	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	379	arp1
Q93129	reviewed	ACTC_BRABE	Actin, cytoplasmic (EC 3.6.4.-) (BbCA1) [Cleaved into: Actin, cytoplasmic, N-terminally processed]		Branchiostoma belcheri (Amphioxus)	375	
Q9TS87	reviewed	TAGL_BOVIN	Transgelin (25 kDa F-actin-binding protein) (Smooth muscle protein 22-alpha) (SM22-alpha)	TAGLN SM22	Bos taurus (Bovine)	201	TAGLN
Q7XZU0	reviewed	SAC9_ARATH	Probable phosphoinositide phosphatase SAC9 (AtSAC9) (EC 3.1.3.-) (Protein SUPPRESSOR OF ACTIN 9) (SAC domain protein 9)	SAC9 CFS At3g59770 F24G16.40	Arabidopsis thaliana (Mouse-ear cress)	1630	SAC9
P53483	reviewed	ACTX_TAKRU	Actin, alpha anomalous (EC 3.6.4.-)		Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	376	
P84183	reviewed	ACT4_BOMMO	Actin, cytoplasmic A4 (EC 3.6.4.-)	A4	Bombyx mori (Silk moth)	376	A4
P84184	reviewed	ACT3B_HELAM	Actin-A3b, cytoplasmic (EC 3.6.4.-)	actA3b	Helicoverpa armigera (Cotton bollworm) (Heliothis armigera)	376	actA3b
P53463	reviewed	ACTM_HELER	Actin, cytoskeletal (EC 3.6.4.-) (M)		Heliocidaris erythrogramma (Sea urchin)	376	
P18600	reviewed	ACT1_ARTSX	Actin, clone 205 (EC 3.6.4.-)		Artemia sp. (Brine shrimp)	376	
P18602	reviewed	ACT3_ARTSX	Actin, clone 302 (EC 3.6.4.-)		Artemia sp. (Brine shrimp)	327	
P18603	reviewed	ACT4_ARTSX	Actin, clone 403 (EC 3.6.4.-)		Artemia sp. (Brine shrimp)	376	
P53460	reviewed	ACT1_HALRO	Actin, muscle 1A (EC 3.6.4.-)	MA1A	Halocynthia roretzi (Sea squirt) (Cynthia roretzi)	378	MA1A
P53464	reviewed	ACTM_HELTB	Actin, cytoskeletal (EC 3.6.4.-) (M)		Heliocidaris tuberculata (Sea urchin)	376	
Q25010	reviewed	ACT3A_HELAM	Actin, cytoplasmic A3a (EC 3.6.4.-)	actA3a	Helicoverpa armigera (Cotton bollworm) (Heliothis armigera)	376	actA3a
P24263	reviewed	ACTD_PHYPO	Actin, spherule isoform (EC 3.6.4.-)	ARDD	Physarum polycephalum (Slime mold)	367	ARDD
P41112	reviewed	ACT1_PODCA	Actin-1/2 (EC 3.6.4.-)	ACTIA; ACTIIB	Podocoryna carnea (Hydrozoan)	376	ACTIA; ACTIIB
P68556	reviewed	ACT1_DIBDE	Actin-1/4 (EC 3.6.4.-)	ACT1; ACT4	Dibothriocephalus dendriticus (Tapeworm) (Diphyllobothrium dendriticum)	376	ACT1; ACT4
P69002	reviewed	ACT1_HELER	Actin CyI, cytoplasmic (EC 3.6.4.-)		Heliocidaris erythrogramma (Sea urchin)	376	
P69003	reviewed	ACT1_HELTB	Actin CyI, cytoplasmic (EC 3.6.4.-)		Heliocidaris tuberculata (Sea urchin)	376	
P18601	reviewed	ACT2_ARTSX	Actin, clone 211 (EC 3.6.4.-)		Artemia sp. (Brine shrimp)	376	
Q26065	reviewed	ACT_PLAMG	Actin, adductor muscle (EC 3.6.4.-)		Placopecten magellanicus (Sea scallop)	376	
Q93130	reviewed	ACTM_BRABE	Actin, muscle (EC 3.6.4.-) (BbMA1)		Branchiostoma belcheri (Amphioxus)	379	
Q5U379	reviewed	SNF5_DANRE	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A	smarcb1a smarcb1 zgc:92517	Danio rerio (Zebrafish) (Brachydanio rerio)	373	smarcb1a
Q8BQ30	reviewed	PPR18_MOUSE	Phostensin (Protein phosphatase 1 F-actin cytoskeleton-targeting subunit) (Protein phosphatase 1 regulatory subunit 18)	Ppp1r18	Mus musculus (Mouse)	594	Ppp1r18
P61162	reviewed	ACTZ_CANLF	Alpha-centractin (Centractin) (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)	ACTR1A CTRN1	Canis lupus familiaris (Dog) (Canis familiaris)	376	ACTR1A
O88656	reviewed	ARC1B_RAT	Actin-related protein 2/3 complex subunit 1B (Arp2/3 complex 41 kDa subunit) (p41-ARC)	Arpc1b	Rattus norvegicus (Rat)	372	Arpc1b
Q3MHR7	reviewed	ARPC2_BOVIN	Actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit) (p34-ARC)	ARPC2	Bos taurus (Bovine)	300	ARPC2
Q7ZXV3	reviewed	ARP2B_XENLA	Actin-related protein 2-B (Actin-like protein 2-B)	actr2-b arp2-b	Xenopus laevis (African clawed frog)	394	actr2-b
Q8MNV7	reviewed	SMAL1_CAEEL	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 homolog (EC 3.6.4.-)	smrc-1 C16A3.1	Caenorhabditis elegans	690	smrc-1
Q148J6	reviewed	ARPC4_BOVIN	Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit) (p20-ARC)	ARPC4	Bos taurus (Bovine)	168	ARPC4
Q58CQ2	reviewed	ARC1B_BOVIN	Actin-related protein 2/3 complex subunit 1B (Arp2/3 complex 41 kDa subunit) (p41-ARC)	ARPC1B	Bos taurus (Bovine)	372	ARPC1B
Q9WV32	reviewed	ARC1B_MOUSE	Actin-related protein 2/3 complex subunit 1B (Arp2/3 complex 41 kDa subunit) (p41-ARC)	Arpc1b	Mus musculus (Mouse)	372	Arpc1b
A4VCH0	reviewed	SAC1A_DANRE	Phosphatidylinositol-3-phosphatase SAC1-A (EC 3.1.3.64) (Phosphatidylinositol-4-phosphate phosphatase) (Suppressor of actin mutations 1-like protein A)	sacm1la si:ch211-222e23.8	Danio rerio (Zebrafish) (Brachydanio rerio)	586	sacm1la
A1L244	reviewed	SAC1B_DANRE	Phosphatidylinositol-3-phosphatase SAC1-B (EC 3.1.3.64) (Phosphatidylinositol-4-phosphate phosphatase) (Suppressor of actin mutations 1-like protein B)	sacm1lb zgc:158642	Danio rerio (Zebrafish) (Brachydanio rerio)	586	sacm1lb
E7F1C4	reviewed	SMRDB_DANRE	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1B (EC 3.6.4.12)	smarcad1b si:dkey-76p7.6	Danio rerio (Zebrafish) (Brachydanio rerio)	954	smarcad1b
Q8WTM6	reviewed	ARPC2_CAEEL	Probable actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit) (p34-ARC)	arx-4 Y6D11A.2	Caenorhabditis elegans	301	arx-4
Q9XWV3	reviewed	ARPC3_CAEEL	Probable actin-related protein 2/3 complex subunit 3 (Arp2/3 complex 21 kDa subunit) (p21-ARC)	arx-5 Y37D8A.1	Caenorhabditis elegans	183	arx-5
P58798	reviewed	ARPC4_CAEEL	Probable actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit) (p20-ARC)	arx-6 C35D10.16	Caenorhabditis elegans	169	arx-6
P45886	reviewed	ACT3_BACDO	Actin-3, muscle-specific (EC 3.6.4.-)		Bactrocera dorsalis (Oriental fruit fly) (Dacus dorsalis)	376	
P53466	reviewed	ACT2_LYTPI	Actin, cytoskeletal 2 (EC 3.6.4.-) (LPC2)		Lytechinus pictus (Painted sea urchin)	376	
P53505	reviewed	ACT5_XENLA	Actin, cytoplasmic type 5 (EC 3.6.4.-)		Xenopus laevis (African clawed frog)	376	
P53506	reviewed	ACT8_XENLA	Actin, cytoplasmic type 8 (EC 3.6.4.-)		Xenopus laevis (African clawed frog)	376	
Q25379	reviewed	ACT3_LYTPI	Actin, cytoskeletal 3 (EC 3.6.4.-) (LPC3)		Lytechinus pictus (Painted sea urchin)	172	
A5A6J4	reviewed	F107A_PANTR	Actin-associated protein FAM107A	FAM107A	Pan troglodytes (Chimpanzee)	144	FAM107A
P07837	reviewed	ACT2_BOMMO	Actin, muscle-type A2 (EC 3.6.4.-)		Bombyx mori (Silk moth)	376	
P53465	reviewed	ACT1_LYTPI	Actin, cytoskeletal 1 (EC 3.6.4.-) (LPC1)		Lytechinus pictus (Painted sea urchin)	376	
P83969	reviewed	ACT1_BACDO	Actin, indirect flight muscle (EC 3.6.4.-)		Bactrocera dorsalis (Oriental fruit fly) (Dacus dorsalis)	376	
Q9P5K9	reviewed	CAPZA_NEUCR	F-actin-capping protein subunit alpha (F-actin capping protein 1)	fac-1 cap1 B23L21.200 NCU03911	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	273	fac-1
Q7SCP4	reviewed	CAPZB_NEUCR	F-actin-capping protein subunit beta (F-actin capping protein 2)	fac-2 cap2 NCU07471	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	289	fac-2
I3LHK5	reviewed	ARP10_PIG	Actin-related protein 10	ACTR10 ARP11	Sus scrofa (Pig)	417	ACTR10
O94241	reviewed	ARP6_SCHPO	Actin-like protein arp6	arp6 SPCC550.12	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	401	arp6
P33379	reviewed	ACTA_LISMO	Actin assembly-inducing protein	actA prtB lmo0204	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	639	actA
P45885	reviewed	ACT2_BACDO	Actin-2, muscle-specific (EC 3.6.4.-)		Bactrocera dorsalis (Oriental fruit fly) (Dacus dorsalis)	376	
Q25380	reviewed	ACT4_LYTPI	Actin, cytoskeletal 4 (EC 3.6.4.-) (LPC4)		Lytechinus pictus (Painted sea urchin)	154	
B5X2S3	reviewed	ARP8_SALSA	Actin-related protein 8	actr8	Salmo salar (Atlantic salmon)	632	actr8
P45887	reviewed	ACT5_BACDO	Actin-5, muscle-specific (EC 3.6.4.-)		Bactrocera dorsalis (Oriental fruit fly) (Dacus dorsalis)	376	
Q4R6Q3	reviewed	ACL7A_MACFA	Actin-like protein 7A	ACTL7A QtsA-13302 QtsA-17410	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	435	ACTL7A
Q5RDA1	reviewed	ARP8_PONAB	Actin-related protein 8	ACTR8 ARP8	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	624	ACTR8
Q5NVP3	reviewed	F107A_PONAB	Actin-associated protein FAM107A	FAM107A DRR1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	144	FAM107A
P28575	reviewed	IPP_MOUSE	Actin-binding protein IPP (Intracisternal A particle-promoted polypeptide) (IPP) (Murine IAP-promoted placenta-expressed protein) (Protein MIPP)	Ipp Mipp	Mus musculus (Mouse)	584	Ipp
G5EDG2	reviewed	SMRCD_CAEEL	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 homolog (EC 3.6.4.12)	M03C11.8	Caenorhabditis elegans	989	
Q5E963	reviewed	ARP5L_BOVIN	Actin-related protein 2/3 complex subunit 5-like protein (Arp2/3 complex 16 kDa subunit 2) (ARC16-2)	ARPC5L	Bos taurus (Bovine)	153	ARPC5L
A1L108	reviewed	ARP5L_RAT	Actin-related protein 2/3 complex subunit 5-like protein (Arp2/3 complex 16 kDa subunit 2) (ARC16-2)	Arpc5l	Rattus norvegicus (Rat)	153	Arpc5l
Q9D898	reviewed	ARP5L_MOUSE	Actin-related protein 2/3 complex subunit 5-like protein (Arp2/3 complex 16 kDa subunit 2) (ARC16-2)	Arpc5l	Mus musculus (Mouse)	153	Arpc5l
Q7XZU1	reviewed	SAC4_ARATH	Phosphoinositide phosphatase SAC4 (AtSAC4) (EC 3.1.3.-) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase SAC4) (Protein SUPPRESSOR OF ACTIN 4) (SAC domain protein 4)	SAC4 At5g20840 F22D1.10	Arabidopsis thaliana (Mouse-ear cress)	831	SAC4
Q94A27	reviewed	SAC2_ARATH	Phosphoinositide phosphatase SAC2 (AtSAC2) (EC 3.1.3.-) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase SAC2) (Protein SUPPRESSOR OF ACTIN 2) (SAC domain protein 2)	SAC2 At3g14205 MAG2.20	Arabidopsis thaliana (Mouse-ear cress)	808	SAC2
Q8RW97	reviewed	SAC5_ARATH	Phosphoinositide phosphatase SAC5 (AtSAC5) (EC 3.1.3.-) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase SAC5) (Protein SUPPRESSOR OF ACTIN 5) (SAC domain protein 5)	SAC5 At1g17340 F28G4.21	Arabidopsis thaliana (Mouse-ear cress)	785	SAC5
Q7XZU2	reviewed	SAC3_ARATH	Phosphoinositide phosphatase SAC3 (AtSAC3) (EC 3.1.3.-) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase SAC3) (Protein SUPPRESSOR OF ACTIN 3) (SAC domain protein 3)	SAC3 At3g43220 F7K15_70	Arabidopsis thaliana (Mouse-ear cress)	818	SAC3
P18359	reviewed	DEST_CHICK	Destrin (Actin-depolymerizing factor) (ADF)	DSTN DSN RCJMB04_5f14	Gallus gallus (Chicken)	165	DSTN
Q4P6E9	reviewed	COFI_USTMA	Cofilin (Actin-depolymerizing factor 1)	COF1 UMAG_04314	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	139	COF1
P0CM06	reviewed	COFI_CRYNJ	Cofilin (Actin-depolymerizing factor 1)	COF1 CNC05990	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	138	COF1
Q6C0Y0	reviewed	COFI_YARLI	Cofilin (Actin-depolymerizing factor 1)	COF1 YALI0F20856g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	153	COF1
Q6GLU8	reviewed	PHAR1_XENLA	Phosphatase and actin regulator 1	phactr1	Xenopus laevis (African clawed frog)	586	phactr1
F7EC58	reviewed	PHAR4_XENTR	Phosphatase and actin regulator 4	phactr4	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	706	phactr4
P27130	reviewed	ACT2_HALRO	Actin, muscle 2/4/4A (EC 3.6.4.-)	MA2; MA4; MA4A	Halocynthia roretzi (Sea squirt) (Cynthia roretzi)	378	MA2; MA4; MA4A
Q4I963	reviewed	COFI_GIBZE	Cofilin (Actin-depolymerizing factor 1)	COF1 FGRAMPH1_01T19853 FGRRES_06245 FGSG_06245	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	153	COF1
Q801X6	reviewed	PHAR1_CHICK	Phosphatase and actin regulator 1	PHACTR1 DDSG1	Gallus gallus (Chicken)	501	PHACTR1
F1N8V3	reviewed	PHAR4_CHICK	Phosphatase and actin regulator 4	PHACTR4	Gallus gallus (Chicken)	720	PHACTR4
P60982	reviewed	DEST_PIG	Destrin (Actin-depolymerizing factor) (ADF)	DSTN DSN	Sus scrofa (Pig)	165	DSTN
Q6FV81	reviewed	COFI_CANGA	Cofilin (Actin-depolymerizing factor 1)	COF1 CAGL0E04048g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	143	COF1
Q759P0	reviewed	COFI_EREGS	Cofilin (Actin-depolymerizing factor 1)	COF1 ADR235W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	143	COF1
Q9US07	reviewed	ARP8_SCHPO	Probable actin-related protein 8	SPAC664.02c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	662	
Q9FF61	reviewed	SM3L1_ARATH	Putative SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3-like 1 (SMARCA3-like protein 1) (EC 3.6.4.-)	At5g05130 MUG13.1	Arabidopsis thaliana (Mouse-ear cress)	881	
Q32L68	reviewed	HM20B_BOVIN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related (SMARCE1-related protein) (HMG box-containing protein 20B)	HMG20B SMARCE1R	Bos taurus (Bovine)	317	HMG20B
A1DC51	reviewed	PAN1_NEOFI	Actin cytoskeleton-regulatory complex protein pan1	pan1 NFIA_024830	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Aspergillus fischerianus)	1470	pan1
A6S9N4	reviewed	PAN1_BOTFB	Actin cytoskeleton-regulatory complex protein pan1	pan1 BC1G_09414	Botryotinia fuckeliana (strain B05.10) (Noble rot fungus) (Botrytis cinerea)	1444	pan1
A7EKZ0	reviewed	PAN1_SCLS1	Actin cytoskeleton-regulatory complex protein pan1	pan1 SS1G_05987	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) (White mold) (Whetzelinia sclerotiorum)	1373	pan1
Q27319	reviewed	GELS_HOMAM	Gelsolin, cytoplasmic (Actin-depolymerizing factor) (ADF)		Homarus americanus (American lobster)	754	
