Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
B0TH66	reviewed	RIMM_HELMI	Ribosome maturation factor RimM	rimM Helmi_21160 HM1_2185	Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)	171	rimM
B0THR5	reviewed	RBFA_HELMI	Ribosome-binding factor A	rbfA Helmi_22230 HM1_2315	Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)	121	rbfA
B0TWR1	reviewed	RIMP_FRAP2	Ribosome maturation factor RimP	rimP Fphi_0946	Francisella philomiragia subsp. philomiragia (strain ATCC 25017 / FSC 153 / O#319-036)	150	rimP
B0UL53	reviewed	RIMP_METS4	Ribosome maturation factor RimP	rimP M446_2614	Methylobacterium sp. (strain 4-46)	201	rimP
B0UU14	reviewed	RBFA_HISS2	Ribosome-binding factor A	rbfA HSM_1291	Histophilus somni (strain 2336) (Haemophilus somnus)	126	rbfA
B0VE80	reviewed	RBFA_ACIBY	Ribosome-binding factor A	rbfA ABAYE3437	Acinetobacter baumannii (strain AYE)	133	rbfA
B1HQI2	reviewed	RIMM_LYSSC	Ribosome maturation factor RimM	rimM Bsph_1529	Lysinibacillus sphaericus (strain C3-41)	171	rimM
B1J2B0	reviewed	RBFA_PSEPW	Ribosome-binding factor A	rbfA PputW619_0722	Pseudomonas putida (strain W619)	132	rbfA
B1JXU4	reviewed	RIMM_BURO0	Ribosome maturation factor RimM	rimM Bcenmc03_1029	Burkholderia orbicola (strain MC0-3)	225	rimM
B1KRR2	reviewed	RIMP_SHEWM	Ribosome maturation factor RimP	rimP Swoo_3563	Shewanella woodyi (strain ATCC 51908 / MS32)	151	rimP
B1LAP5	reviewed	RIMP_THESQ	Ribosome maturation factor RimP	rimP TRQ2_1046	Thermotoga sp. (strain RQ2)	150	rimP
B1WZK0	reviewed	RIMM_CROS5	Ribosome maturation factor RimM	rimM cce_1802	Crocosphaera subtropica (strain ATCC 51142 / BH68) (Cyanothece sp. (strain ATCC 51142))	191	rimM
B1XLD1	reviewed	RBFA_SYNP2	Ribosome-binding factor A	rbfA SYNPCC7002_A0074	Synechococcus sp. (strain ATCC 27264 / PCC 7002 / PR-6) (Agmenellum quadruplicatum)	131	rbfA
B1XV88	reviewed	RBFA_POLNS	Ribosome-binding factor A	rbfA Pnec_1092	Polynucleobacter necessarius subsp. necessarius (strain STIR1)	122	rbfA
B1XY65	reviewed	RIMP_LEPCP	Ribosome maturation factor RimP	rimP Lcho_1699	Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) (Leptothrix discophora (strain SP-6))	183	rimP
B1ZX44	reviewed	RBFA_OPITP	Ribosome-binding factor A	rbfA Oter_2815	Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1)	122	rbfA
B2A2N9	reviewed	RIMM_NATTJ	Ribosome maturation factor RimM	rimM Nther_1371	Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF)	179	rimM
B2A398	reviewed	RBFA_NATTJ	Ribosome-binding factor A	rbfA Nther_1445	Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF)	131	rbfA
B2B5V0	reviewed	YTM1_PODAN	Ribosome biogenesis protein YTM1	YTM1 Pa_2_5840 PODANS_2_5840	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina)	487	YTM1
B2G6V2	reviewed	RIMP_LIMRJ	Ribosome maturation factor RimP	rimP LAR_0668	Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) (Lactobacillus reuteri)	157	rimP
B2I2M5	reviewed	RIMP_ACIBC	Ribosome maturation factor RimP	rimP ACICU_00348	Acinetobacter baumannii (strain ACICU)	174	rimP
B2I6A7	reviewed	RIMM_XYLF2	Ribosome maturation factor RimM	rimM XfasM23_0074	Xylella fastidiosa (strain M23)	170	rimM
B2IIJ6	reviewed	RBFA_BEII9	Ribosome-binding factor A	rbfA Bind_1046	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)	141	rbfA
B2RHM7	reviewed	RIMP_PORG3	Ribosome maturation factor RimP	rimP PGN_0353	Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)	152	rimP
B2S1E6	reviewed	RBFA_BORHD	Ribosome-binding factor A	rbfA BH0802	Borrelia hermsii (strain HS1 / DAH)	119	rbfA
B2S4C7	reviewed	RBFA_TREPS	Ribosome-binding factor A	rbfA TPASS_0890	Treponema pallidum subsp. pallidum (strain SS14)	126	rbfA
B2S9F3	reviewed	RIMP_BRUA1	Ribosome maturation factor RimP	rimP BAbS19_I20230	Brucella abortus (strain S19)	219	rimP
B2S9F7	reviewed	RBFA_BRUA1	Ribosome-binding factor A	rbfA BAbS19_I20270	Brucella abortus (strain S19)	150	rbfA
B2SEW8	reviewed	RBFA_FRATM	Ribosome-binding factor A	rbfA FTM_0115	Francisella tularensis subsp. mediasiatica (strain FSC147)	143	rbfA
B2U208	reviewed	RBFA_SHIB3	Ribosome-binding factor A	rbfA SbBS512_E3604	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	133	rbfA
B2UAA1	reviewed	RIMP_RALPJ	Ribosome maturation factor RimP	rimP Rpic_1115	Ralstonia pickettii (strain 12J)	162	rimP
B2USN5	reviewed	RBFA_HELPS	Ribosome-binding factor A	rbfA HPSH_02085	Helicobacter pylori (strain Shi470)	111	rbfA
B2V4G5	reviewed	RIMP_CLOBA	Ribosome maturation factor RimP	rimP CLH_1220	Clostridium botulinum (strain Alaska E43 / Type E3)	153	rimP
B3DTN1	reviewed	RIMM_BIFLD	Ribosome maturation factor RimM	rimM BLD_1054	Bifidobacterium longum (strain DJO10A)	199	rimM
B3EFA9	reviewed	RIMP_CHLL2	Ribosome maturation factor RimP	rimP Clim_0298	Chlorobium limicola (strain DSM 245 / NBRC 103803 / 6330)	176	rimP
B3EFB2	reviewed	RBFA_CHLL2	Ribosome-binding factor A	rbfA Clim_0301	Chlorobium limicola (strain DSM 245 / NBRC 103803 / 6330)	119	rbfA
B3ELN6	reviewed	RIMP_CHLPB	Ribosome maturation factor RimP	rimP Cphamn1_0400	Chlorobium phaeobacteroides (strain BS1)	180	rimP
B3GZ39	reviewed	RIMM_ACTP7	Ribosome maturation factor RimM	rimM APP7_1873	Actinobacillus pleuropneumoniae serotype 7 (strain AP76)	175	rimM
B3H161	reviewed	RIMP_ACTP7	Ribosome maturation factor RimP	rimP APP7_0678	Actinobacillus pleuropneumoniae serotype 7 (strain AP76)	153	rimP
B3PI94	reviewed	RIMP_CELJU	Ribosome maturation factor RimP	rimP CJA_0434	Cellvibrio japonicus (strain Ueda107) (Pseudomonas fluorescens subsp. cellulosa)	164	rimP
B3QAB3	reviewed	RBFA_RHOPT	Ribosome-binding factor A	rbfA Rpal_0439	Rhodopseudomonas palustris (strain TIE-1)	137	rbfA
B3QQI4	reviewed	RIMP_CHLP8	Ribosome maturation factor RimP	rimP Cpar_1795	Chlorobaculum parvum (strain DSM 263 / NCIMB 8327) (Chlorobium vibrioforme subsp. thiosulfatophilum)	170	rimP
B3QUN0	reviewed	RIMP_CHLT3	Ribosome maturation factor RimP	rimP Ctha_0465	Chloroherpeton thalassium (strain ATCC 35110 / GB-78)	182	rimP
B3WEU1	reviewed	RIMM_LACCB	Ribosome maturation factor RimM	rimM LCABL_18120	Lacticaseibacillus casei (strain BL23) (Lactobacillus casei)	172	rimM
B4F2B7	reviewed	RIMP_PROMH	Ribosome maturation factor RimP	rimP PMI3416	Proteus mirabilis (strain HI4320)	152	rimP
B4RXT6	reviewed	RIMP_ALTMD	Ribosome maturation factor RimP	rimP MADE_1008910	Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype)	152	rimP
B4SPH2	reviewed	RIMM_STRM5	Ribosome maturation factor RimM	rimM Smal_1154	Stenotrophomonas maltophilia (strain R551-3)	170	rimM
B4TWD6	reviewed	RBFA_SALSV	Ribosome-binding factor A	rbfA SeSA_A3474	Salmonella schwarzengrund (strain CVM19633)	133	rbfA
B4U1E4	reviewed	RIMP_STREM	Ribosome maturation factor RimP	rimP Sez_0439	Streptococcus equi subsp. zooepidemicus (strain MGCS10565)	127	rimP
B4UHF7	reviewed	RIMP_ANASK	Ribosome maturation factor RimP	rimP AnaeK_1159	Anaeromyxobacter sp. (strain K)	171	rimP
B4UHG2	reviewed	RBFA_ANASK	Ribosome-binding factor A	rbfA AnaeK_1164	Anaeromyxobacter sp. (strain K)	138	rbfA
B5BE93	reviewed	RIMM_SALPK	Ribosome maturation factor RimM	rimM SSPA2359	Salmonella paratyphi A (strain AKU_12601)	182	rimM
B5E262	reviewed	RIMP_STRP4	Ribosome maturation factor RimP	rimP SPG_0498	Streptococcus pneumoniae serotype 19F (strain G54)	159	rimP
B5E267	reviewed	RBFA_STRP4	Ribosome-binding factor A	rbfA SPG_0503	Streptococcus pneumoniae serotype 19F (strain G54)	116	rbfA
B5EI54	reviewed	RIMP_CITBB	Ribosome maturation factor RimP	rimP Gbem_1299	Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 / Bem) (Geobacter bemidjiensis)	160	rimP
B5FI12	reviewed	RBFA_SALDC	Ribosome-binding factor A	rbfA SeD_A3642	Salmonella dublin (strain CT_02021853)	133	rbfA
B5QUG3	reviewed	RIMM_SALEP	Ribosome maturation factor RimM	rimM SEN2596	Salmonella enteritidis PT4 (strain P125109)	182	rimM
B5RD84	reviewed	RIMM_SALG2	Ribosome maturation factor RimM	rimM SG2653	Salmonella gallinarum (strain 287/91 / NCTC 13346)	182	rimM
B5RMZ3	reviewed	RIMP_BORDL	Ribosome maturation factor RimP	rimP BDU_807	Borrelia duttonii (strain Ly)	143	rimP
B5XSX2	reviewed	RIMP_KLEP3	Ribosome maturation factor RimP	rimP KPK_0544	Klebsiella pneumoniae (strain 342)	150	rimP
B5Y926	reviewed	RBFA_COPPD	Ribosome-binding factor A	rbfA COPRO5265_0944	Coprothermobacter proteolyticus (strain ATCC 35245 / DSM 5265 / OCM 4 / BT)	137	rbfA
B5YEH6	reviewed	RBFA_DICT6	Ribosome-binding factor A	rbfA DICTH_1085	Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12)	120	rbfA
B5Z6E7	reviewed	RBFA_HELPG	Ribosome-binding factor A	rbfA HPG27_381	Helicobacter pylori (strain G27)	111	rbfA
B5ZTH9	reviewed	RIMM_RHILW	Ribosome maturation factor RimM	rimM Rleg2_3753	Rhizobium leguminosarum bv. trifolii (strain WSM2304)	189	rimM
B6I1P2	reviewed	RBFA_ECOSE	Ribosome-binding factor A	rbfA ECSE_3453	Escherichia coli (strain SE11)	133	rbfA
B6IVF3	reviewed	RIMP_RHOCS	Ribosome maturation factor RimP	rimP RC1_2909	Rhodospirillum centenum (strain ATCC 51521 / SW)	252	rimP
B6IZ62	reviewed	RBFA_COXB2	Ribosome-binding factor A	rbfA CbuG_0578	Coxiella burnetii (strain CbuG_Q212) (Coxiella burnetii (strain Q212))	119	rbfA
B6J8I9	reviewed	RIMM_COXB1	Ribosome maturation factor RimM	rimM CbuK_1414	Coxiella burnetii (strain CbuK_Q154) (Coxiella burnetii (strain Q154))	168	rimM
B6YRA4	reviewed	RIMM_AZOPC	Ribosome maturation factor RimM	rimM CFPG_463	Azobacteroides pseudotrichonymphae genomovar. CFP2	171	rimM
B6YT36	reviewed	NOP10_THEON	Ribosome biogenesis protein Nop10	nop10 TON_0238	Thermococcus onnurineus (strain NA1)	58	nop10
B7H117	reviewed	RIMP_ACIB3	Ribosome maturation factor RimP	rimP ABBFA_003201	Acinetobacter baumannii (strain AB307-0294)	174	rimP
B7HLF0	reviewed	RIMP_BACC7	Ribosome maturation factor RimP	rimP BCAH187_A3864	Bacillus cereus (strain AH187)	156	rimP
B7IEQ6	reviewed	RIMM_THEAB	Ribosome maturation factor RimM	rimM THA_62	Thermosipho africanus (strain TCF52B)	178	rimM
B7IUG9	reviewed	RBFA_BACC2	Ribosome-binding factor A	rbfA BCG9842_B1335	Bacillus cereus (strain G9842)	118	rbfA
B7IUK1	reviewed	RIMM_BACC2	Ribosome maturation factor RimM	rimM BCG9842_B1302	Bacillus cereus (strain G9842)	171	rimM
B7K5I1	reviewed	RIMP_RIPO1	Ribosome maturation factor RimP	rimP PCC8801_2713	Rippkaea orientalis (strain PCC 8801 / RF-1) (Cyanothece sp. (strain PCC 8801))	153	rimP
B7LR39	reviewed	RIMP_ESCF3	Ribosome maturation factor RimP	rimP EFER_3149	Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73)	150	rimP
B7N0V5	reviewed	RIMP_ECO81	Ribosome maturation factor RimP	rimP ECED1_3830	Escherichia coli O81 (strain ED1a)	150	rimP
B7NDF3	reviewed	RBFA_ECOLU	Ribosome-binding factor A	rbfA ECUMN_3649	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	133	rbfA
B7NKN9	reviewed	RIMP_ECO7I	Ribosome maturation factor RimP	rimP ECIAI39_3667	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	150	rimP
B7NSA7	reviewed	RIMM_ECO7I	Ribosome maturation factor RimM	rimM ECIAI39_2812	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	182	rimM
B7V1F5	reviewed	RBFA_PSEA8	Ribosome-binding factor A	rbfA PLES_51281	Pseudomonas aeruginosa (strain LESB58)	130	rbfA
B7V1F8	reviewed	RIMP_PSEA8	Ribosome maturation factor RimP	rimP PLES_51311	Pseudomonas aeruginosa (strain LESB58)	152	rimP
B7VK28	reviewed	RIMM_VIBA3	Ribosome maturation factor RimM	rimM VS_2557	Vibrio atlanticus (strain LGP32) (Vibrio splendidus (strain Mel32))	184	rimM
B8CKH4	reviewed	RBFA_SHEPW	Ribosome-binding factor A	rbfA swp_1219	Shewanella piezotolerans (strain WP3 / JCM 13877)	142	rbfA
B8CW69	reviewed	RIMP_HALOH	Ribosome maturation factor RimP	rimP Hore_07810	Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562)	159	rimP
B8D6L8	reviewed	NOP10_DESA1	Ribosome biogenesis protein Nop10	nop10 DKAM_1423	Desulfurococcus amylolyticus (strain DSM 18924 / JCM 16383 / VKM B-2413 / 1221n) (Desulfurococcus kamchatkensis)	66	nop10
B8D7R3	reviewed	RBFA_BUCAT	Ribosome-binding factor A	rbfA BUAPTUC7_370	Buchnera aphidicola subsp. Acyrthosiphon pisum (strain Tuc7)	119	rbfA
B8DG00	reviewed	RBFA_LISMH	Ribosome-binding factor A	rbfA LMHCC_1243	Listeria monocytogenes serotype 4a (strain HCC23)	114	rbfA
B8DG06	reviewed	RIMP_LISMH	Ribosome maturation factor RimP	rimP LMHCC_1249	Listeria monocytogenes serotype 4a (strain HCC23)	155	rimP
B8J1Y7	reviewed	RIMP_DESDA	Ribosome maturation factor RimP	rimP Ddes_0062	Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB)	258	rimP
B8ZM94	reviewed	RBFA_STRPJ	Ribosome-binding factor A	rbfA SPN23F05030	Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1)	116	rbfA
B8ZND1	reviewed	RIMM_STRPJ	Ribosome maturation factor RimM	rimM SPN23F06990	Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1)	172	rimM
B9DVB6	reviewed	RBFA_STRU0	Ribosome-binding factor A	rbfA SUB1465	Streptococcus uberis (strain ATCC BAA-854 / 0140J)	116	rbfA
B9EBB8	reviewed	RIMM_MACCJ	Ribosome maturation factor RimM	rimM MCCL_0822	Macrococcus caseolyticus (strain JCSC5402)	165	rimM
B9JYK3	reviewed	RIMP_ALLAM	Ribosome maturation factor RimP	rimP Avi_0164	Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4) (Agrobacterium vitis (strain S4))	204	rimP
B9KP41	reviewed	RBFA_CERSK	Ribosome-binding factor A	rbfA RSKD131_2503	Cereibacter sphaeroides (strain KD131 / KCTC 12085) (Rhodobacter sphaeroides)	137	rbfA
B9M1F7	reviewed	RIMP_GEODF	Ribosome maturation factor RimP	rimP Geob_2689	Geotalea daltonii (strain DSM 22248 / JCM 15807 / FRC-32) (Geobacter daltonii)	159	rimP
B9MR45	reviewed	RIMP_CALBD	Ribosome maturation factor RimP	rimP Athe_1048	Caldicellulosiruptor bescii (strain ATCC BAA-1888 / DSM 6725 / KCTC 15123 / Z-1320) (Anaerocellum thermophilum)	151	rimP
C0MDY4	reviewed	RBFA_STRS7	Ribosome-binding factor A	rbfA SZO_15370	Streptococcus equi subsp. zooepidemicus (strain H70)	116	rbfA
C0RG44	reviewed	RIMP_BRUMB	Ribosome maturation factor RimP	rimP BMEA_A2222	Brucella melitensis biotype 2 (strain ATCC 23457)	219	rimP
C0RG48	reviewed	RBFA_BRUMB	Ribosome-binding factor A	rbfA BMEA_A2226	Brucella melitensis biotype 2 (strain ATCC 23457)	150	rbfA
C0ZF49	reviewed	RBFA_BREBN	Ribosome-binding factor A	rbfA BBR47_34310	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)	121	rbfA
C0ZYA7	reviewed	RBFA_RHOE4	Ribosome-binding factor A	rbfA RER_26340	Rhodococcus erythropolis (strain PR4 / NBRC 100887)	159	rbfA
C1A8N5	reviewed	RIMP_GEMAT	Ribosome maturation factor RimP	rimP GAU_1553	Gemmatimonas aurantiaca (strain T-27 / DSM 14586 / JCM 11422 / NBRC 100505)	155	rimP
C1AFV2	reviewed	RBFA_MYCBT	Ribosome-binding factor A	rbfA JTY_2853	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	183	rbfA
C1CCT4	reviewed	RIMP_STRZJ	Ribosome maturation factor RimP	rimP SPJ_0512	Streptococcus pneumoniae (strain JJA)	159	rimP
C1CJM4	reviewed	RIMM_STRZP	Ribosome maturation factor RimM	rimM SPP_0786	Streptococcus pneumoniae (strain P1031)	172	rimM
C1CQ49	reviewed	RBFA_STRZT	Ribosome-binding factor A	rbfA SPT_0587	Streptococcus pneumoniae (strain Taiwan19F-14)	116	rbfA
C1D8X4	reviewed	RIMP_LARHH	Ribosome maturation factor RimP	rimP LHK_01930	Laribacter hongkongensis (strain HLHK9)	141	rimP
C1DXS9	reviewed	RIMP_SULAA	Ribosome maturation factor RimP	rimP SULAZ_0194	Sulfurihydrogenibium azorense (strain Az-Fu1 / DSM 15241 / OCM 825)	147	rimP
C1EP39	reviewed	RIMP_BACC3	Ribosome maturation factor RimP	rimP BCA_3913	Bacillus cereus (strain 03BB102)	156	rimP
C1F695	reviewed	RIMP_ACIC5	Ribosome maturation factor RimP	rimP ACP_3325	Acidobacterium capsulatum (strain ATCC 51196 / DSM 11244 / BCRC 80197 / JCM 7670 / NBRC 15755 / NCIMB 13165 / 161)	201	rimP
C1KW92	reviewed	RIMM_LISMC	Ribosome maturation factor RimM	rimM Lm4b_01809	Listeria monocytogenes serotype 4b (strain CLIP80459)	172	rimM
C3K261	reviewed	RIMP_PSEFS	Ribosome maturation factor RimP	rimP PFLU_5255	Pseudomonas fluorescens (strain SBW25)	158	rimP
C3L7B6	reviewed	RBFA_BACAC	Ribosome-binding factor A	rbfA BAMEG_0683	Bacillus anthracis (strain CDC 684 / NRRL 3495)	118	rbfA
C3NI09	reviewed	NOP10_SULIN	Ribosome biogenesis protein Nop10	nop10 YN1551_1687	Sulfolobus islandicus (strain Y.N.15.51 / Yellowstone #2)	56	nop10
C3NQJ0	reviewed	RMF_VIBCJ	Ribosome modulation factor (RMF)	rmf VCD_002889	Vibrio cholerae serotype O1 (strain MJ-1236)	57	rmf
C3P5P3	reviewed	RIMM_BACAA	Ribosome maturation factor RimM	rimM BAA_4004	Bacillus anthracis (strain A0248)	171	rimM
C4K3F2	reviewed	RIMP_HAMD5	Ribosome maturation factor RimP	rimP HDEF_0333	Hamiltonella defensa subsp. Acyrthosiphon pisum (strain 5AT)	155	rimP
C4L660	reviewed	RIMP_EXISA	Ribosome maturation factor RimP	rimP EAT1b_2952	Exiguobacterium sp. (strain ATCC BAA-1283 / AT1b)	156	rimP
C4LEL9	reviewed	RMF_TOLAT	Ribosome modulation factor (RMF)	rmf Tola_1421	Tolumonas auensis (strain DSM 9187 / TA4)	58	rmf
C4LJ85	reviewed	RIMP_CORK4	Ribosome maturation factor RimP	rimP ckrop_1145	Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 / CCUG 35717)	189	rimP
C4ZSR1	reviewed	RIMP_ECOBW	Ribosome maturation factor RimP	rimP yhbC BWG_2874	Escherichia coli (strain K12 / MC4100 / BW2952)	152	rimP
C5D8U8	reviewed	RBGA_GEOSW	Ribosome biogenesis GTPase A	rbgA GWCH70_1095	Geobacillus sp. (strain WCH70)	283	rbgA
G0S902	reviewed	NOL10_CHATD	Ribosome biogenesis protein ENP2	ENP2 CTHT_0044060	Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) (Thermochaetoides thermophila)	668	ENP2
O05964	reviewed	RBFA_RICPR	Ribosome-binding factor A	rbfA RP435	Rickettsia prowazekii (strain Madrid E)	128	rbfA
O51739	reviewed	RIMP_BORBU	Ribosome maturation factor RimP	rimP BB_0799	Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31) (Borrelia burgdorferi)	145	rimP
O51742	reviewed	RBFA_BORBU	Ribosome-binding factor A	rbfA BB_0802	Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31) (Borrelia burgdorferi)	120	rbfA
P0A7X7	reviewed	RIMM_ECOL6	Ribosome maturation factor RimM	rimM c3129	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	182	rimM
P0A7X8	reviewed	RIMM_ECO57	Ribosome maturation factor RimM	rimM Z3902 ECs3471	Escherichia coli O157:H7	182	rimM
P0A7X9	reviewed	RIMM_SHIFL	Ribosome maturation factor RimM	rimM SF2668 S2845	Shigella flexneri	182	rimM
P0CQ60	reviewed	NSA2_CRYNJ	Ribosome biogenesis protein NSA2	NSA2 CNM01320	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	254	NSA2
P0DD81	reviewed	RBFA_STRPQ	Ribosome-binding factor A	rbfA SPs0373	Streptococcus pyogenes serotype M3 (strain SSI-1)	116	rbfA
P45141	reviewed	RBFA_HAEIN	Ribosome-binding factor A	rbfA HI_1288	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	128	rbfA
P58183	reviewed	RIMM_STRP1	Ribosome maturation factor RimM	rimM SPy_0847 M5005_Spy0655	Streptococcus pyogenes serotype M1	172	rimM
P59411	reviewed	RBFA_BUCBP	Ribosome-binding factor A	rbfA bbp_339	Buchnera aphidicola subsp. Baizongia pistaciae (strain Bp)	119	rbfA
P65965	reviewed	RBFA_MYCBO	Ribosome-binding factor A	rbfA BQ2027_MB2863C	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	183	rbfA
P65967	reviewed	RBFA_STAAN	Ribosome-binding factor A	rbfA SA1113	Staphylococcus aureus (strain N315)	116	rbfA
P65969	reviewed	RBFA_STRA3	Ribosome-binding factor A	rbfA gbs0418	Streptococcus agalactiae serotype III (strain NEM316)	122	rbfA
P65970	reviewed	RBFA_STRA5	Ribosome-binding factor A	rbfA SAG0382	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	122	rbfA
P66652	reviewed	RIMM_BRUSU	Ribosome maturation factor RimM	rimM BR1915 BS1330_I1909	Brucella suis biovar 1 (strain 1330)	189	rimM
P66656	reviewed	RIMM_STAAN	Ribosome maturation factor RimM	rimM SA1082	Staphylococcus aureus (strain N315)	167	rimM
P67215	reviewed	RIMP_MYCBO	Ribosome maturation factor RimP	rimP BQ2027_MB2867C	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	183	rimP
P67217	reviewed	RIMP_NEIMB	Ribosome maturation factor RimP	rimP NMB1641	Neisseria meningitidis serogroup B (strain MC58)	149	rimP
P9WH17	reviewed	RIMP_MYCTU	Ribosome maturation factor RimP	rimP Rv2842c MTCY24A1.15	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	183	rimP
P9WH18	reviewed	RIMM_MYCTO	Ribosome maturation factor RimM	rimM MT2975	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	176	rimM
P9WHJ6	reviewed	RBFA_MYCTO	Ribosome-binding factor A	rbfA MT2904	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	183	rbfA
Q01W33	reviewed	RIMP_SOLUE	Ribosome maturation factor RimP	rimP Acid_5179	Solibacter usitatus (strain Ellin6076)	153	rimP
Q02FS9	reviewed	RBFA_PSEAB	Ribosome-binding factor A	rbfA PA14_62740	Pseudomonas aeruginosa (strain UCBPP-PA14)	129	rbfA
Q03FW4	reviewed	RIMM_PEDPA	Ribosome maturation factor RimM	rimM PEPE_0848	Pediococcus pentosaceus (strain ATCC 25745 / CCUG 21536 / LMG 10740 / 183-1w)	171	rimM
Q057K0	reviewed	RBFA_BUCCC	Ribosome-binding factor A	rbfA BCc_230	Buchnera aphidicola subsp. Cinara cedri (strain Cc)	116	rbfA
Q0AA98	reviewed	RIMM_ALKEH	Ribosome maturation factor RimM	rimM Mlg_0885	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	170	rimM
Q0BFY5	reviewed	RIMP_BURCM	Ribosome maturation factor RimP	rimP Bamb_1380	Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD))	152	rimP
Q0BH68	reviewed	RIMM_BURCM	Ribosome maturation factor RimM	rimM Bamb_0946	Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD))	226	rimM
Q0BK71	reviewed	RBFA_FRATO	Ribosome-binding factor A	rbfA FTH_1745	Francisella tularensis subsp. holarctica (strain OSU18)	143	rbfA
Q0BRH0	reviewed	RIMM_GRABC	Ribosome maturation factor RimM	rimM GbCGDNIH1_1684	Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1)	186	rimM
Q0S2C6	reviewed	RIMM_RHOJR	Ribosome maturation factor RimM	rimM RHA1_ro06537	Rhodococcus jostii (strain RHA1)	183	rimM
Q0SM52	reviewed	RIMP_BORAP	Ribosome maturation factor RimP	rimP BAPKO_0852 BafPKo_0827	Borreliella afzelii (strain PKo) (Borrelia afzelii)	145	rimP
Q0SSB0	reviewed	RIMM_CLOPS	Ribosome maturation factor RimM	rimM CPR_1682	Clostridium perfringens (strain SM101 / Type A)	165	rimM
Q0SSD5	reviewed	RBFA_CLOPS	Ribosome-binding factor A	rbfA CPR_1657	Clostridium perfringens (strain SM101 / Type A)	116	rbfA
Q0TPR3	reviewed	RIMP_CLOP1	Ribosome maturation factor RimP	rimP CPF_1944	Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)	154	rimP
Q0TPR8	reviewed	RBFA_CLOP1	Ribosome-binding factor A	rbfA CPF_1939	Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)	116	rbfA
